h	r	t
Q21667	P47	Q21581
Q21667	P47	Q21847
Q21667	P47	Q21746
Q21667	P47	Q21656
Q21667	P47	Q21655
Q145921	P131	Q3068
Q145921	P47	Q956935
Q145921	P47	Q1001970
Q145921	P47	Q1065333
Q145921	P47	Q606296
Q145921	P47	Q1065278
Q145921	P47	Q328077
Q549380	P131	Q12549
Q549380	P47	Q963301
Q549380	P47	Q868433
Q549380	P47	Q223692
Q549380	P47	Q378633
Q549380	P47	Q744398
Q549380	P47	Q196564
Q684866	P131	Q1270623
Q684866	P131	Q12626
Q684866	P47	Q997311
Q684866	P47	Q478548
Q684866	P47	Q509264
Q684866	P47	Q1101394
Q684866	P47	Q728571
Q684866	P47	Q1098444
Q684866	P47	Q684302
Q684866	P47	Q209744
Q684866	P47	Q1059571
Q22924	P131	Q12652
Q22924	P131	Q12652
Q22924	P47	Q21789
Q22924	P47	Q21688
Q22924	P47	Q22209
Q22924	P47	Q22220
Q38283	P190	Q456
Q38283	P190	Q79808
Q38283	P131	Q127513
Q38283	P1376	Q127513
Q38283	P47	Q164234
Q38283	P47	Q210628
Q17176066	P1366	Q1346747
Q17176066	P3842	Q1346747
Q6435125	P1366	Q38234
Q6435125	P3842	Q38234
Q6435125	P1365	Q55526030
Q21675	P131	Q12652
Q21675	P131	Q12652
Q21675	P47	Q21809
Q21675	P47	Q192580
Q21675	P47	Q22751
Q21675	P47	Q21735
Q21675	P47	Q22093
Q21675	P47	Q21786
Q21675	P47	Q22243
Q21675	P47	Q22041
Q21675	P47	Q22148
Q727	P190	Q6506
Q727	P190	Q3561
Q727	P190	Q1524
Q727	P190	Q2841
Q727	P190	Q2844
Q727	P190	Q3630
Q727	P190	Q1899
Q727	P190	Q3274
Q727	P190	Q649
Q727	P190	Q3856
Q727	P190	Q956
Q727	P190	Q1773
Q727	P190	Q11194
Q727	P190	Q8678
Q200707	P131	Q161454
Q200707	P1376	Q161454
Q200707	P190	Q288
Q200707	P190	Q49236
Q200707	P190	Q8049728
Q200707	P190	Q204249
Q200707	P190	Q386635
Q200707	P190	Q602903
Q200707	P47	Q855059
Q200707	P47	Q850335
Q200707	P47	Q857828
Q200707	P47	Q1350204
Q200707	P47	Q1156043
Q200707	P47	Q1205980
Q200707	P47	Q857202
Q200707	P47	Q1350060
Q200707	P47	Q1349486
Q200707	P47	Q1349102
Q200707	P1365	Q11455238
Q200707	P1365	Q11527732
Q200707	P1365	Q11535999
Q200707	P1365	Q11444323
Q200707	P1365	Q11676440
Q200707	P1365	Q11465685
Q200707	P1365	Q11518281
Q200707	P1365	Q11411768
Q200707	P1365	Q11667759
Q200707	P1365	Q11377564
Q200707	P1365	Q11352587
Q200707	P1365	Q11394780
Q200707	P1365	Q11360008
Q200707	P1365	Q11478185
Q200707	P1365	Q11361265
Q200707	P1365	Q11487498
Q200707	P1365	Q11431021
Q200707	P1365	Q11544584
Q200707	P1365	Q11659373
Q200707	P1365	Q11478920
Q200707	P1365	Q11533106
Q200707	P1365	Q11397614
Q200707	P1365	Q11357281
Q200707	P1365	Q11470540
Q200707	P1365	Q7497886
Q200707	P1365	Q6346388
Q200707	P1365	Q6455222
Q200707	P1365	Q4699719
Q200707	P1365	Q1953650
Q200707	P1365	Q6426885
Q105751730	P1366	Q105751388
Q105751730	P3842	Q850335
Q55526530	P1366	Q38234
Q55526530	P3842	Q38234
Q241568	P1366	Q1349102
Q241568	P3842	Q1349102
Q241568	P1365	Q11371727
Q241568	P1365	Q11357625
Q241568	P190	Q990371
Q21762	P131	Q12652
Q21762	P131	Q12652
Q21762	P47	Q21633
Q21762	P47	Q22366
Q21762	P47	Q22229
Q21762	P47	Q22373
Q21762	P47	Q21957
Q12765	P131	Q18678082
Q12765	P47	Q3266
Q12765	P47	Q3278
Q12765	P47	Q12584
Q12765	P47	Q12798
Q12765	P47	Q12804
Q12765	P36	Q184159
Q200078	P190	Q16553
Q200078	P190	Q3070
Q200078	P190	Q459
Q200078	P190	Q271917
Q200078	P131	Q132936
Q200078	P1376	Q132936
Q200078	P150	Q855478
Q200078	P150	Q852116
Q200078	P150	Q855491
Q200078	P150	Q1042680
Q200078	P47	Q467487
Q200078	P47	Q850335
Q200078	P47	Q873536
Q200078	P47	Q863741
Q200078	P47	Q691691
Q200078	P47	Q415372
Q200078	P47	Q1156219
Q200078	P47	Q1156111
Q200078	P47	Q1156100
Q200078	P47	Q1155361
Q200078	P47	Q1349486
Q200078	P1365	Q85880261
Q200078	P1365	Q85876246
Q200078	P1365	Q85882688
Q200078	P1365	Q85884778
Q200078	P1365	Q85877736
Q200078	P1365	Q85882911
Q200078	P1365	Q85882293
Q200078	P1365	Q85878981
Q200078	P1365	Q41699827
Q200078	P1365	Q85883364
Q200078	P1365	Q85882565
Q200078	P1365	Q11577947
Q200078	P1365	Q56345025
Q200078	P1365	Q98034091
Q200078	P1365	Q98098667
Q200078	P1365	Q104505249
Q200078	P1365	Q104505451
Q200078	P1365	Q104519211
Q200078	P1365	Q104519248
Q200078	P1365	Q104519269
Q200078	P1365	Q104519278
Q200078	P1365	Q104519295
Q200078	P1365	Q104519308
Q200078	P1365	Q104519316
Q200078	P1365	Q104519643
Q200078	P1365	Q104519664
Q200078	P1365	Q104519682
Q200078	P1365	Q104519737
Q200078	P1365	Q104519736
Q200078	P1365	Q105758349
Q200078	P1365	Q105758350
Q200078	P1365	Q105758396
Q200078	P1365	Q11458778
Q200078	P1365	Q105726012
Q200078	P1365	Q105758411
Q200078	P1365	Q105758412
Q200078	P1365	Q105758413
Q200078	P1365	Q105758414
Q200078	P1365	Q105758351
Q200078	P1365	Q105761915
Q631274	P131	Q3068
Q631274	P47	Q1081568
Q631274	P47	Q457613
Q631274	P47	Q607079
Q631274	P47	Q1065377
Q631274	P47	Q273922
Q631274	P47	Q675750
Q736857	P131	Q12679
Q736857	P47	Q251203
Q736857	P47	Q1095474
Q736857	P47	Q1049752
Q736857	P47	Q1347532
Q736857	P47	Q212358
Q736857	P47	Q919384
Q736857	P1889	Q473145
Q23564	P190	Q384
Q23564	P190	Q3711
Q23564	P190	Q1761
Q23564	P190	Q65
Q23564	P190	Q649
Q23564	P190	Q19689
Q23564	P190	Q1953
Q23564	P190	Q1435
Q11457387	P1366	Q857202
Q11457387	P3842	Q857202
Q11457387	P1365	Q11588772
Q11457387	P1365	Q11587017
Q643878	P131	Q122723
Q643878	P47	Q35765
Q643878	P47	Q653510
Q643878	P47	Q502403
Q643878	P1365	Q502403
Q643878	P1365	Q502403
Q643878	P47	Q335423
Q643878	P47	Q389633
Q643878	P47	Q694154
Q643878	P1365	Q18989374
Q643878	P1365	Q18989332
Q643878	P1365	Q18989320
Q1042680	P131	Q200078
Q1042680	P131	Q132936
Q2643579	P190	Q990371
Q1136119	P131	Q12556
Q1136119	P47	Q693979
Q1136119	P47	Q1170939
Q1136119	P47	Q1157580
Q1136119	P47	Q1172047
Q1205497	P47	Q1205868
Q1205497	P47	Q838654
Q1205497	P47	Q274384
Q864073	P131	Q12549
Q864073	P47	Q748026
Q864073	P47	Q219665
Q864073	P47	Q428436
Q330007	P131	Q1490
Q330007	P190	Q653545
Q330007	P47	Q208818
Q330007	P47	Q317834
Q330007	P47	Q269634
Q330007	P47	Q236197
Q1099825	P131	Q1270623
Q1099825	P131	Q12626
Q1099825	P47	Q476999
Q1099825	P47	Q1148935
Q1099825	P47	Q1026428
Q1099825	P47	Q930005
Q1099825	P47	Q194765
Q1099825	P47	Q1098650
Q1099825	P47	Q1166476
Q1099825	P47	Q1097120
Q988916	P47	Q36091
Q988916	P47	Q490737
Q988916	P47	Q957763
Q1063980	P131	Q12626
Q1063980	P47	Q727026
Q1063980	P47	Q1048405
Q1063980	P47	Q1047378
Q1063980	P47	Q1096841
Q741549	P131	Q3353
Q741549	P47	Q1016266
Q741549	P47	Q176419
Q741549	P47	Q179376
Q741549	P47	Q977077
Q741549	P47	Q609207
Q22043	P131	Q12652
Q22043	P131	Q12652
Q22043	P47	Q1096649
Q22043	P47	Q22068
Q12717	P47	Q12652
Q12717	P47	Q12626
Q12717	P36	Q6602
Q12717	P150	Q6602
Q843999	P190	Q847550
Q857272	P131	Q127877
Q857272	P47	Q213324
Q857272	P1366	Q213324
Q857272	P1366	Q213324
Q857272	P1366	Q213324
Q857272	P47	Q838672
Q857272	P47	Q1347504
Q857272	P1365	Q17176709
Q857272	P1365	Q17175974
Q22009	P131	Q12652
Q22009	P131	Q12652
Q22009	P47	Q22229
Q22009	P47	Q22138
Q22009	P47	Q22168
Q22009	P47	Q22217
Q22009	P47	Q22157
Q851236	P1366	Q242882
Q851236	P3842	Q242882
Q851236	P131	Q1490
Q18383	P190	Q1850
Q18383	P190	Q1899
Q641247	P131	Q12549
Q641247	P47	Q506948
Q641247	P47	Q937149
Q641247	P47	Q470697
Q641247	P47	Q1070915
Q641247	P47	Q629150
Q22399	P131	Q12652
Q22399	P131	Q12652
Q22399	P47	Q22456
Q22399	P47	Q21586
Q22399	P47	Q22917
Q22399	P47	Q22319
Q192947	P131	Q1270623
Q192947	P131	Q12626
Q192947	P47	Q594495
Q192947	P47	Q1026467
Q192947	P47	Q693479
Q192947	P47	Q1000360
Q192947	P47	Q220729
Q192947	P47	Q154728
Q55527831	P1366	Q38234
Q55527831	P3842	Q38234
Q55527831	P1366	Q55526526
Q18700182	P1366	Q1352491
Q18700182	P3842	Q1352491
Q680876	P131	Q3068
Q680876	P47	Q765983
Q680876	P47	Q1226649
Q680876	P47	Q548727
Q680876	P47	Q1226803
Q680876	P47	Q727873
Q627024	P131	Q1270623
Q627024	P131	Q12626
Q627024	P47	Q1018407
Q627024	P47	Q1062073
Q627024	P47	Q836093
Q627024	P47	Q213292
Q627024	P47	Q1095801
Q627024	P47	Q817171
Q22242	P131	Q1270623
Q22242	P131	Q12652
Q22242	P47	Q21814
Q22242	P47	Q22092
Q22242	P47	Q22231
Q22242	P47	Q22205
Q22242	P47	Q22224
Q22391	P131	Q12652
Q22391	P131	Q12652
Q22391	P47	Q22061
Q22391	P47	Q22054
Q22391	P47	Q21979
Q22391	P47	Q22642
Q22391	P47	Q22265
Q22391	P47	Q22291
Q251163	P131	Q12679
Q251163	P47	Q248708
Q251163	P47	Q207622
Q251163	P47	Q1347680
Q251163	P47	Q212417
Q251163	P47	Q212392
Q21682	P131	Q12652
Q21682	P131	Q12652
Q21682	P47	Q22022
Q21682	P47	Q21677
Q21682	P47	Q22187
Q21682	P47	Q21982
Q21682	P47	Q22210
Q21682	P47	Q21926
Q990371	P131	Q160734
Q990371	P47	Q857828
Q990371	P47	Q1206005
Q990371	P47	Q1206006
Q990371	P47	Q1205685
Q990371	P47	Q861270
Q990371	P47	Q873578
Q990371	P47	Q1350204
Q990371	P47	Q838666
Q990371	P47	Q1206441
Q990371	P47	Q877689
Q990371	P190	Q1357667
Q990371	P190	Q1204048
Q990371	P190	Q1347548
Q990371	P190	Q1203599
Q990371	P190	Q241568
Q990371	P190	Q817965
Q990371	P190	Q1205964
Q990371	P190	Q1202740
Q990371	P190	Q2643579
Q990371	P1365	Q6868875
Q990371	P1365	Q626473
Q990371	P1365	Q8047937
Q990371	P1365	Q5995508
Q990371	P1365	Q5754021
Q990371	P1365	Q11629336
Q990371	P1889	Q1023781
Q990371	P1889	Q840591
Q22752	P131	Q12652
Q22752	P131	Q12652
Q22752	P47	Q22259
Q22752	P47	Q22271
Q22752	P47	Q22690
Q22752	P47	Q22396
Q22752	P47	Q22757
Q1010962	P131	Q3068
Q1010962	P47	Q1001945
Q1010962	P47	Q648737
Q1010962	P47	Q1065262
Q1010962	P47	Q686000
Q1010962	P47	Q1165105
Q1010962	P47	Q328077
Q1010962	P47	Q833422
Q250761	P131	Q12679
Q250761	P47	Q767846
Q250761	P47	Q1347718
Q250761	P47	Q248805
Q250761	P47	Q1407385
Q250761	P47	Q250874
Q250761	P47	Q676626
Q250761	P47	Q386534
Q647511	P131	Q1270623
Q647511	P131	Q12626
Q647511	P47	Q501953
Q647511	P47	Q1047400
Q647511	P47	Q515081
Q647511	P47	Q604127
Q215053	P131	Q12652
Q215053	P131	Q12626
Q215053	P47	Q22020
Q215053	P47	Q1018403
Q215053	P47	Q1000770
Q215053	P47	Q1065731
Q215053	P47	Q453411
Q215053	P47	Q1060546
Q215053	P47	Q208732
Q687192	P131	Q1270623
Q687192	P131	Q12626
Q687192	P47	Q1161668
Q687192	P47	Q1098894
Q687192	P47	Q1159842
Q687192	P47	Q688269
Q687192	P47	Q1096665
Q687192	P47	Q219773
Q3711	P190	Q3572
Q3711	P190	Q987
Q3711	P190	Q384
Q3711	P190	Q437
Q3711	P190	Q585
Q3711	P190	Q956
Q3711	P190	Q1297
Q3711	P190	Q1486
Q3711	P190	Q1524
Q3711	P190	Q1741
Q3711	P190	Q1899
Q3711	P190	Q23564
Q3711	P190	Q1489
Q1096073	P131	Q12679
Q1096073	P47	Q1378116
Q1096073	P47	Q1096144
Q1096073	P47	Q432180
Q1096073	P47	Q1095076
Q1096073	P47	Q1155713
Q1096073	P47	Q604888
Q21985	P131	Q1270623
Q21985	P131	Q12652
Q21985	P47	Q22298
Q21985	P47	Q21773
Q21985	P47	Q22230
Q21985	P47	Q21928
Q21985	P47	Q22274
Q21985	P47	Q22159
Q11455238	P1366	Q200707
Q11455238	P3842	Q200707
Q1074547	P131	Q12549
Q1074547	P47	Q868451
Q1074547	P47	Q1074775
Q1074547	P47	Q648659
Q1074547	P47	Q301556
Q1074547	P47	Q779675
Q1074547	P47	Q1065344
Q1074547	P47	Q544305
Q1074547	P47	Q1226665
Q1060687	P131	Q12553
Q1060687	P47	Q174251
Q1060687	P47	Q473103
Q1060687	P47	Q1061591
Q22196	P131	Q12652
Q22196	P131	Q12652
Q22196	P47	Q22703
Q22196	P47	Q22879
Q207572	P131	Q12816
Q207572	P190	Q495821
Q386691	P131	Q128186
Q386691	P47	Q242882
Q386691	P47	Q329754
Q386691	P47	Q317830
Q386691	P47	Q232655
Q386691	P47	Q646834
Q236197	P131	Q1490
Q236197	P47	Q208818
Q236197	P47	Q330007
Q236197	P47	Q269634
Q236197	P47	Q212494
Q236197	P47	Q208863
Q236197	P47	Q213263
Q2045704	P47	Q929519
Q2045704	P47	Q948360
Q2045704	P47	Q868848
Q2045704	P47	Q36091
Q11353412	P1366	Q46747
Q11353412	P3842	Q46747
Q11353412	P1366	Q11554820
Q221213	P131	Q1270623
Q221213	P131	Q12626
Q221213	P47	Q194998
Q221213	P47	Q216729
Q221213	P47	Q1095801
Q221213	P47	Q212770
Q221213	P47	Q371623
Q22027	P131	Q12652
Q22027	P131	Q12652
Q22027	P47	Q22044
Q22027	P47	Q22261
Q22027	P47	Q22267
Q305768	P131	Q12740
Q305768	P47	Q1226438
Q305768	P47	Q1476
Q305768	P47	Q672491
Q1165037	P131	Q3068
Q1165037	P47	Q213515
Q1165037	P47	Q1117389
Q1165037	P47	Q517466
Q1165037	P47	Q54804
Q1165037	P47	Q531686
Q1165037	P47	Q1065387
Q1165037	P47	Q388255
Q740041	P131	Q3068
Q740041	P47	Q1063105
Q740041	P47	Q1074809
Q740041	P47	Q1152310
Q740041	P47	Q1168703
Q740041	P47	Q923382
Q740041	P47	Q1065350
Q740041	P47	Q1164976
Q740041	P47	Q1113942
Q231829	P131	Q12549
Q231829	P47	Q608544
Q231829	P47	Q1074702
Q231829	P47	Q1063048
Q231829	P47	Q781515
Q231829	P47	Q1074722
Q231829	P47	Q1074663
Q201165	P131	Q3353
Q201165	P47	Q193334
Q201165	P47	Q178711
Q201165	P47	Q1012514
Q22029	P131	Q12652
Q22029	P131	Q12652
Q22029	P47	Q21813
Q22029	P47	Q22311
Q22029	P47	Q21678
Q22029	P47	Q22147
Q22029	P47	Q21869
Q22377	P131	Q12652
Q22377	P131	Q12652
Q22377	P47	Q21816
Q22377	P47	Q22933
Q22377	P47	Q21898
Q22377	P47	Q21856
Q22377	P47	Q22365
Q22377	P47	Q21719
Q672491	P131	Q12740
Q672491	P47	Q1476
Q672491	P47	Q1220548
Q672491	P47	Q305768
Q104519278	P1366	Q200078
Q104519278	P3842	Q200078
Q213292	P131	Q1270623
Q213292	P131	Q12626
Q213292	P47	Q176605
Q213292	P47	Q1018407
Q213292	P47	Q194998
Q213292	P47	Q1095801
Q213292	P47	Q627024
Q21932	P131	Q12652
Q21932	P131	Q12652
Q21932	P47	Q21939
Q21932	P47	Q21883
Q21932	P47	Q22059
Q21932	P47	Q21697
Q22018	P131	Q12652
Q22018	P131	Q12652
Q22018	P47	Q21749
Q22018	P47	Q22343
Q22018	P47	Q22232
Q22018	P47	Q22077
Q22018	P47	Q22001
Q1011288	P131	Q3353
Q1011288	P47	Q1016089
Q1011288	P47	Q539534
Q1011288	P47	Q1079054
Q1011288	P47	Q1139191
Q1011288	P47	Q1012474
Q1011288	P47	Q179418
Q1011288	P47	Q177754
Q236680	P131	Q1490
Q236680	P47	Q212713
Q236680	P47	Q179645
Q236680	P47	Q234087
Q236680	P47	Q235130
Q236680	P47	Q232635
Q236680	P47	Q232655
Q236680	P1365	Q1207735
Q236680	P190	Q1347481
Q11588010	P1366	Q1349185
Q11588010	P3842	Q1349185
Q11481572	P1366	Q204249
Q11481572	P3842	Q204249
Q71070	P131	Q12679
Q71070	P47	Q250874
Q71070	P47	Q680576
Q71070	P47	Q684287
Q71070	P47	Q212370
Q71070	P47	Q1340319
Q232641	P131	Q1490
Q232641	P190	Q846338
Q232641	P190	Q385892
Q232641	P47	Q214051
Q232641	P47	Q212704
Q232641	P47	Q212713
Q232641	P47	Q235135
Q232641	P47	Q232624
Q128186	P47	Q83273
Q128186	P47	Q80011
Q128186	P47	Q44843
Q128186	P47	Q127877
Q128186	P47	Q132720
Q128186	P47	Q1490
Q128186	P150	Q873565
Q128186	P150	Q646834
Q128186	P150	Q658058
Q128186	P150	Q386691
Q128186	P150	Q853061
Q21724	P131	Q1270623
Q21724	P131	Q12652
Q21724	P47	Q22681
Q21724	P47	Q21725
Q21724	P47	Q21973
Q21724	P47	Q21731
Q101413238	P1366	Q17139
Q101413238	P3842	Q17139
Q243866	P131	Q12574
Q243866	P47	Q6548
Q243866	P47	Q1432296
Q243866	P47	Q1423781
Q243866	P47	Q1415724
Q27619	P131	Q12657
Q27619	P47	Q890000
Q27619	P47	Q1140486
Q27619	P47	Q166997
Q6379870	P1366	Q592500
Q6379870	P3842	Q592500
Q1095357	P131	Q12679
Q1095357	P47	Q1097895
Q1095357	P47	Q1095095
Q1095357	P47	Q683107
Q1095357	P47	Q1347120
Q1095357	P47	Q1441950
Q21719	P131	Q12652
Q21719	P131	Q12652
Q21719	P47	Q21862
Q21719	P47	Q21898
Q21719	P47	Q22349
Q21719	P47	Q22374
Q21719	P47	Q22365
Q21719	P47	Q22377
Q21719	P47	Q22363
Q641	P190	Q9248
Q641	P190	Q597
Q641	P190	Q33959
Q641	P190	Q11194
Q641	P190	Q1770
Q641	P190	Q1953
Q641	P190	Q19689
Q98099109	P1366	Q467487
Q98099109	P3842	Q467487
Q98099109	P1365	Q105806523
Q251134	P131	Q12679
Q251134	P47	Q1326572
Q251134	P47	Q1097994
Q251134	P47	Q1095763
Q251134	P47	Q248635
Q194543	P131	Q1270623
Q194543	P131	Q12626
Q194543	P47	Q208737
Q194543	P47	Q747611
Q194543	P47	Q1098894
Q194543	P47	Q224357
Q194543	P47	Q1159842
Q175875	P131	Q3353
Q175875	P47	Q173977
Q175875	P47	Q200493
Q175875	P47	Q1016098
Q175875	P47	Q582969
Q175875	P47	Q1016112
Q175875	P47	Q193316
Q175875	P47	Q1060847
Q1441758	P131	Q12679
Q1441758	P47	Q1095055
Q1441758	P47	Q1095786
Q1441758	P47	Q1341559
Q1441758	P47	Q1095777
Q288	P190	Q82174
Q288	P190	Q200707
Q288	P190	Q36091
Q288	P190	Q135615
Q288	P131	Q12556
Q288	P1376	Q12556
Q288	P47	Q641181
Q288	P47	Q269364
Q288	P47	Q1172052
Q288	P47	Q737461
Q288	P47	Q1170859
Q288	P47	Q661814
Q288	P47	Q693028
Q288	P47	Q932130
Q288	P47	Q656494
Q288	P47	Q1141332
Q288	P1365	Q84244010
Q288	P1365	Q3464400
Q232655	P131	Q1490
Q232655	P47	Q210661
Q232655	P47	Q242882
Q232655	P47	Q234087
Q232655	P47	Q232631
Q232655	P47	Q236680
Q232655	P47	Q232635
Q232655	P1365	Q232635
Q232655	P807	Q232635
Q232655	P47	Q646834
Q232655	P47	Q658058
Q232655	P47	Q386691
Q34600	P1376	Q120730
Q34600	P131	Q120730
Q34600	P47	Q633996
Q34600	P47	Q170421
Q34600	P47	Q202907
Q34600	P47	Q845794
Q34600	P47	Q335423
Q34600	P47	Q1347149
Q34600	P190	Q1899
Q34600	P190	Q9022
Q34600	P190	Q1435
Q34600	P190	Q1085
Q34600	P190	Q90
Q34600	P190	Q100
Q34600	P190	Q23436
Q250643	P131	Q12679
Q250643	P47	Q788739
Q250643	P47	Q966060
Q250643	P47	Q517588
Q250643	P47	Q1351594
Q818897	P47	Q928714
Q634011	P131	Q122723
Q634011	P47	Q490872
Q634011	P47	Q873583
Q634011	P47	Q694308
Q634011	P47	Q774952
Q471667	P131	Q3353
Q471667	P47	Q176252
Q471667	P47	Q860680
Q471667	P47	Q588501
Q471667	P47	Q1012110
Q471667	P47	Q1011621
Q1012052	P131	Q3353
Q1012052	P47	Q1020840
Q1012052	P47	Q175787
Q1012052	P47	Q178126
Q1012052	P47	Q203702
Q1012052	P47	Q767232
Q1012052	P47	Q203212
Q1012052	P47	Q176500
Q1012052	P47	Q1060847
Q21815	P131	Q1270623
Q21815	P131	Q12652
Q21815	P47	Q21631
Q21815	P47	Q21617
Q21815	P47	Q21839
Q21815	P47	Q21968
Q196444	P47	Q591325
Q196444	P47	Q208599
Q196444	P47	Q649103
Q196444	P47	Q210288
Q196444	P47	Q1011452
Q196444	P47	Q223150
Q196444	P47	Q1074583
Q196444	P47	Q1070557
Q22328	P131	Q12652
Q22328	P131	Q12652
Q22328	P47	Q22440
Q22328	P47	Q21813
Q22328	P47	Q21869
Q22328	P47	Q22046
Q22328	P47	Q22325
Q22328	P47	Q21983
Q1065316	P131	Q3068
Q1065316	P47	Q383472
Q1065316	P47	Q749819
Q1065316	P47	Q606296
Q1065316	P47	Q936372
Q98099372	P1366	Q850335
Q98099372	P3842	Q850335
Q98099372	P1365	Q17212495
Q98099372	P1365	Q105755002
Q855059	P131	Q161454
Q855059	P47	Q200707
Q855059	P47	Q460835
Q855059	P47	Q1156290
Q855059	P47	Q1156043
Q855059	P47	Q467487
Q855059	P190	Q28237
Q855059	P190	Q828729
Q855059	P1365	Q11646993
Q855059	P1365	Q11628237
Q855059	P1365	Q11533211
Q855059	P1365	Q11398858
Q855059	P1365	Q11361908
Q855059	P1365	Q11486050
Q855059	P1365	Q11478893
Q855059	P1365	Q11529877
Q855059	P1365	Q11573218
Q624465	P131	Q3068
Q624465	P131	Q16994
Q624465	P47	Q1001990
Q624465	P47	Q653874
Q624465	P47	Q304553
Q624465	P47	Q818800
Q624465	P47	Q764315
Q624465	P47	Q1165210
Q23436	P190	Q1726
Q23436	P190	Q33959
Q23436	P190	Q1899
Q23436	P190	Q34600
Q23436	P190	Q31487
Q23436	P190	Q216
Q23436	P190	Q120730
Q270912	P131	Q122723
Q270912	P190	Q657530
Q270912	P190	Q166946
Q270912	P47	Q819646
Q270912	P47	Q335423
Q270912	P47	Q1347149
Q270912	P47	Q389633
Q11410229	P1366	Q1349021
Q11410229	P3842	Q1349021
Q12784	P131	Q13917
Q12784	P47	Q12761
Q12784	P47	Q12543
Q12784	P47	Q12820
Q12784	P47	Q3372
Q12784	P47	Q12675
Q12784	P47	Q12753
Q12784	P190	Q122723
Q22011	P131	Q12652
Q22011	P131	Q12652
Q22011	P47	Q22123
Q22011	P47	Q22739
Q22011	P47	Q22743
Q22011	P47	Q21697
Q22011	P47	Q22208
Q22011	P47	Q22429
Q1617133	P131	Q16665897
Q1617133	P131	Q46130
Q1617133	P47	Q1617501
Q1617133	P47	Q273748
Q1617133	P47	Q456
Q17189589	P1366	Q838672
Q17189589	P3842	Q838672
Q17189589	P3842	Q1204211
Q22928	P131	Q12652
Q22928	P131	Q12652
Q22928	P47	Q21763
Q22928	P47	Q22945
Q22928	P47	Q22485
Q22928	P47	Q22455
Q11439225	P1366	Q1349185
Q11439225	P3842	Q1349185
Q208294	P131	Q1270623
Q208294	P131	Q12626
Q208294	P47	Q858286
Q208294	P47	Q232021
Q208294	P47	Q508265
Q208294	P47	Q1000253
Q208294	P47	Q1049428
Q208294	P47	Q601616
Q208294	P47	Q774064
Q22160	P131	Q1270623
Q22160	P131	Q12652
Q22160	P47	Q22006
Q22160	P47	Q21888
Q22160	P47	Q21859
Q22160	P47	Q22386
Q22160	P47	Q22055
Q1001963	P131	Q3068
Q1001963	P47	Q940769
Q1001963	P47	Q534441
Q1001963	P47	Q1071120
Q1001963	P47	Q687553
Q1001963	P47	Q1064385
Q374984	P47	Q1346871
Q374984	P1366	Q1346871
Q374984	P47	Q495821
Q374984	P47	Q1203700
Q646834	P131	Q128186
Q646834	P47	Q386691
Q646834	P47	Q658058
Q646834	P47	Q232655
Q250874	P131	Q12679
Q250874	P47	Q386534
Q250874	P47	Q71070
Q250874	P47	Q375013
Q250874	P47	Q680576
Q250874	P47	Q767846
Q250874	P47	Q1095125
Q250874	P47	Q1094655
Q250874	P47	Q1094634
Q250874	P47	Q579511
Q250874	P47	Q1095423
Q250874	P47	Q1340319
Q250874	P47	Q840514
Q250874	P47	Q250761
Q7880	P190	Q1486
Q7880	P190	Q1899
Q7880	P190	Q23556
Q7880	P1376	Q18678265
Q21936	P131	Q12652
Q21936	P131	Q12652
Q21936	P47	Q207871
Q21936	P47	Q227538
Q21936	P47	Q21919
Q21936	P47	Q21704
Q21936	P47	Q22047
Q21936	P47	Q22218
Q21936	P47	Q22287
Q21936	P47	Q22925
Q22215	P131	Q12652
Q22215	P131	Q12652
Q22215	P47	Q21861
Q22215	P47	Q21843
Q22215	P47	Q22269
Q22215	P47	Q22273
Q22215	P47	Q21980
Q22215	P47	Q21940
Q22215	P47	Q22281
Q22215	P47	Q22300
Q186702	P190	Q646766
Q478272	P47	Q46747
Q478272	P47	Q653355
Q1113897	P131	Q3068
Q1113897	P47	Q749819
Q1113897	P47	Q1065333
Q1113897	P47	Q606296
Q1113897	P47	Q1065508
Q248877	P131	Q12679
Q248877	P47	Q597812
Q248877	P47	Q1341468
Q248877	P47	Q1340633
Q248877	P47	Q250726
Q248877	P47	Q676626
Q604888	P131	Q12679
Q604888	P47	Q1155713
Q604888	P47	Q1096144
Q604888	P47	Q1096073
Q604888	P47	Q1611316
Q22357	P131	Q12652
Q22357	P131	Q12652
Q22357	P47	Q21616
Q22357	P47	Q21642
Q22357	P47	Q21645
Q22357	P47	Q21880
Q22357	P47	Q21963
Q22357	P47	Q21976
Q22357	P47	Q21958
Q1011085	P131	Q12549
Q1011085	P47	Q1011606
Q1011085	P47	Q1063201
Q1011085	P47	Q656415
Q1011085	P47	Q213644
Q1011085	P47	Q673787
Q11656332	P159	Q35765
Q11656332	P150	Q35765
Q11656332	P112	Q131358
Q11656332	P150	Q131358
Q11656332	P112	Q120730
Q11656332	P150	Q120730
Q11656332	P112	Q122723
Q11656332	P150	Q122723
Q11656332	P112	Q130290
Q11656332	P150	Q130290
Q11656332	P112	Q131314
Q11656332	P150	Q131314
Q11656332	P112	Q133935
Q11656332	P150	Q133935
Q11656332	P112	Q160734
Q11656332	P150	Q160734
Q11656332	P150	Q131287
Q11656332	P150	Q34600
Q11656332	P150	Q193428
Q11656332	P150	Q48320
Q11617103	P1366	Q38234
Q11617103	P3842	Q38234
Q11617103	P1366	Q11510452
Q11627540	P1366	Q46747
